DBN,School Name,Cohort Year,Local Pct of grads
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2006,17.70%
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2007,4.70%
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2007,7.10%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2002,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2002,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2002,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2003,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2004,50.00%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2004,67.90%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2004,62.20%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2005,38.50%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2005,43.80%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2005,42.60%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2005,49.30%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,41.70%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,41.70%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,44.10%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,45.90%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2007,18.20%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2007,25.00%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2001,12.30%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2001,15.70%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2001,16.50%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2002,9.80%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2002,11.50%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2002,12.30%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2003,9.30%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2003,13.80%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2003,14.50%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2004,11.40%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2004,14.30%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2004,14.90%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2005,10.20%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2005,11.40%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2005,13.20%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2005,14.90%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2006,12.00%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2006,12.60%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2006,13.60%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2006,13.70%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2007,6.40%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2007,7.00%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2001,14.40%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2001,19.60%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2001,20.60%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2002,12.70%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2002,17.40%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2002,18.50%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2003,12.20%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2003,16.70%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2003,18.00%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2004,16.80%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2004,20.30%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2004,20.60%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2005,17.40%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2005,19.80%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2005,21.50%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2005,22.80%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,11.80%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,14.90%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,16.10%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,16.50%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2007,9.80%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2007,12.50%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2001,33.80%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2001,39.70%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2001,40.80%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2002,28.00%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2002,31.60%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2002,33.20%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2003,22.10%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2003,26.50%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2003,27.20%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2004,17.70%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2004,20.50%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2004,22.20%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2005,22.10%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2005,23.90%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2005,25.60%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2005,27.30%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,20.30%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,23.50%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,25.40%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,26.50%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2007,23.30%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2007,27.10%
26Q495,BAYSIDE HIGH SCHOOL,2001,9.40%
26Q495,BAYSIDE HIGH SCHOOL,2001,11.30%
26Q495,BAYSIDE HIGH SCHOOL,2001,12.30%
26Q495,BAYSIDE HIGH SCHOOL,2002,4.90%
26Q495,BAYSIDE HIGH SCHOOL,2002,8.20%
26Q495,BAYSIDE HIGH SCHOOL,2002,9.20%
26Q495,BAYSIDE HIGH SCHOOL,2003,5.70%
26Q495,BAYSIDE HIGH SCHOOL,2003,7.60%
26Q495,BAYSIDE HIGH SCHOOL,2003,9.30%
26Q495,BAYSIDE HIGH SCHOOL,2004,3.70%
26Q495,BAYSIDE HIGH SCHOOL,2004,6.30%
26Q495,BAYSIDE HIGH SCHOOL,2004,6.80%
26Q495,BAYSIDE HIGH SCHOOL,2005,3.40%
26Q495,BAYSIDE HIGH SCHOOL,2005,3.60%
26Q495,BAYSIDE HIGH SCHOOL,2005,4.90%
26Q495,BAYSIDE HIGH SCHOOL,2005,5.40%
26Q495,BAYSIDE HIGH SCHOOL,2006,3.90%
26Q495,BAYSIDE HIGH SCHOOL,2006,5.30%
26Q495,BAYSIDE HIGH SCHOOL,2006,7.20%
26Q495,BAYSIDE HIGH SCHOOL,2006,7.30%
26Q495,BAYSIDE HIGH SCHOOL,2007,5.20%
26Q495,BAYSIDE HIGH SCHOOL,2007,6.70%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2002,23.70%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2002,23.80%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2002,25.00%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2003,25.10%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2003,29.80%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2003,30.40%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2004,27.90%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2004,32.90%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2004,33.70%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2005,30.40%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2005,33.20%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2005,35.10%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2005,35.80%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2006,22.10%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2006,23.00%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2006,24.80%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2006,24.80%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2007,25.80%
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2007,29.40%
27Q180,ROCKAWAY BEACH SCHOOL,2004,s
27Q180,ROCKAWAY BEACH SCHOOL,2004,s
27Q180,ROCKAWAY BEACH SCHOOL,2004,s
27Q180,ROCKAWAY BEACH SCHOOL,2006,s
27Q180,ROCKAWAY BEACH SCHOOL,2006,s
27Q180,ROCKAWAY BEACH SCHOOL,2006,s
27Q180,ROCKAWAY BEACH SCHOOL,2006,s
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2003,s
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2003,s
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2003,s
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2004,29.80%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2004,35.80%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2004,41.70%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2005,28.10%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2005,30.40%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2005,32.90%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2005,32.90%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2006,22.10%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2006,25.40%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2006,26.40%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2006,26.40%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2007,14.30%
27Q260,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,2007,16.40%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2004,15.40%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2004,16.20%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2004,17.40%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2005,11.10%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2005,12.50%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2005,12.50%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2005,12.50%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2006,11.90%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2006,14.50%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2006,14.10%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2006,14.10%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2007,9.40%
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2007,14.30%
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",2006,s
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",2006,s
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",2006,s
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",2006,s
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",2007,s
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",2007,s
27Q323,SCHOLARS' ACADEMY,2007,0.00%
27Q323,SCHOLARS' ACADEMY,2007,0.00%
27Q400,AUGUST MARTIN HIGH SCHOOL,2001,93.90%
27Q400,AUGUST MARTIN HIGH SCHOOL,2001,92.30%
27Q400,AUGUST MARTIN HIGH SCHOOL,2001,92.70%
27Q400,AUGUST MARTIN HIGH SCHOOL,2002,64.50%
27Q400,AUGUST MARTIN HIGH SCHOOL,2002,68.30%
27Q400,AUGUST MARTIN HIGH SCHOOL,2002,69.50%
27Q400,AUGUST MARTIN HIGH SCHOOL,2003,67.40%
27Q400,AUGUST MARTIN HIGH SCHOOL,2003,71.60%
27Q400,AUGUST MARTIN HIGH SCHOOL,2003,72.60%
27Q400,AUGUST MARTIN HIGH SCHOOL,2004,59.50%
27Q400,AUGUST MARTIN HIGH SCHOOL,2004,64.40%
27Q400,AUGUST MARTIN HIGH SCHOOL,2004,65.00%
27Q400,AUGUST MARTIN HIGH SCHOOL,2005,57.00%
27Q400,AUGUST MARTIN HIGH SCHOOL,2005,58.30%
27Q400,AUGUST MARTIN HIGH SCHOOL,2005,60.00%
27Q400,AUGUST MARTIN HIGH SCHOOL,2005,60.40%
27Q400,AUGUST MARTIN HIGH SCHOOL,2006,50.60%
27Q400,AUGUST MARTIN HIGH SCHOOL,2006,56.00%
27Q400,AUGUST MARTIN HIGH SCHOOL,2006,55.60%
27Q400,AUGUST MARTIN HIGH SCHOOL,2006,56.30%
27Q400,AUGUST MARTIN HIGH SCHOOL,2007,26.10%
27Q400,AUGUST MARTIN HIGH SCHOOL,2007,27.60%
27Q410,BEACH CHANNEL HIGH SCHOOL,2001,49.40%
27Q410,BEACH CHANNEL HIGH SCHOOL,2001,57.00%
27Q410,BEACH CHANNEL HIGH SCHOOL,2001,58.00%
27Q410,BEACH CHANNEL HIGH SCHOOL,2002,86.80%
27Q410,BEACH CHANNEL HIGH SCHOOL,2002,83.70%
27Q410,BEACH CHANNEL HIGH SCHOOL,2002,83.80%
27Q410,BEACH CHANNEL HIGH SCHOOL,2003,77.60%
27Q410,BEACH CHANNEL HIGH SCHOOL,2003,75.70%
27Q410,BEACH CHANNEL HIGH SCHOOL,2003,74.90%
27Q410,BEACH CHANNEL HIGH SCHOOL,2004,21.60%
27Q410,BEACH CHANNEL HIGH SCHOOL,2004,27.20%
27Q410,BEACH CHANNEL HIGH SCHOOL,2004,29.10%
27Q410,BEACH CHANNEL HIGH SCHOOL,2005,21.20%
27Q410,BEACH CHANNEL HIGH SCHOOL,2005,25.10%
27Q410,BEACH CHANNEL HIGH SCHOOL,2005,30.10%
27Q410,BEACH CHANNEL HIGH SCHOOL,2005,32.80%
27Q410,BEACH CHANNEL HIGH SCHOOL,2006,37.60%
27Q410,BEACH CHANNEL HIGH SCHOOL,2006,39.70%
27Q410,BEACH CHANNEL HIGH SCHOOL,2006,42.40%
27Q410,BEACH CHANNEL HIGH SCHOOL,2006,43.20%
27Q410,BEACH CHANNEL HIGH SCHOOL,2007,24.80%
27Q410,BEACH CHANNEL HIGH SCHOOL,2007,28.00%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2001,84.90%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2001,88.50%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2002,64.10%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2002,71.40%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2002,73.60%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2003,58.90%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2003,63.40%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2003,65.70%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2004,63.80%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2004,71.30%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2004,70.10%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2005,71.40%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2005,69.00%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2005,71.50%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2005,72.60%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2006,62.10%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2006,62.10%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2006,66.70%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2006,66.70%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2007,32.00%
27Q465,FAR ROCKAWAY HIGH SCHOOL,2007,32.00%
27Q475,RICHMOND HILL HIGH SCHOOL,2001,46.40%
27Q475,RICHMOND HILL HIGH SCHOOL,2001,54.40%
27Q475,RICHMOND HILL HIGH SCHOOL,2001,55.40%
27Q475,RICHMOND HILL HIGH SCHOOL,2002,45.20%
27Q475,RICHMOND HILL HIGH SCHOOL,2002,51.60%
27Q475,RICHMOND HILL HIGH SCHOOL,2002,53.10%
27Q475,RICHMOND HILL HIGH SCHOOL,2003,49.90%
27Q475,RICHMOND HILL HIGH SCHOOL,2003,53.80%
27Q475,RICHMOND HILL HIGH SCHOOL,2003,56.20%
27Q475,RICHMOND HILL HIGH SCHOOL,2004,47.80%
27Q475,RICHMOND HILL HIGH SCHOOL,2004,54.60%
27Q475,RICHMOND HILL HIGH SCHOOL,2004,56.90%
27Q475,RICHMOND HILL HIGH SCHOOL,2005,44.70%
27Q475,RICHMOND HILL HIGH SCHOOL,2005,46.80%
27Q475,RICHMOND HILL HIGH SCHOOL,2005,50.60%
27Q475,RICHMOND HILL HIGH SCHOOL,2005,50.60%
27Q475,RICHMOND HILL HIGH SCHOOL,2006,21.70%
27Q475,RICHMOND HILL HIGH SCHOOL,2006,25.10%
27Q475,RICHMOND HILL HIGH SCHOOL,2006,26.90%
27Q475,RICHMOND HILL HIGH SCHOOL,2006,27.20%
27Q475,RICHMOND HILL HIGH SCHOOL,2007,13.10%
27Q475,RICHMOND HILL HIGH SCHOOL,2007,16.40%
27Q480,JOHN ADAMS HIGH SCHOOL,2001,57.60%
27Q480,JOHN ADAMS HIGH SCHOOL,2001,60.30%
27Q480,JOHN ADAMS HIGH SCHOOL,2001,61.50%
27Q480,JOHN ADAMS HIGH SCHOOL,2002,38.10%
27Q480,JOHN ADAMS HIGH SCHOOL,2002,44.70%
27Q480,JOHN ADAMS HIGH SCHOOL,2002,47.30%
27Q480,JOHN ADAMS HIGH SCHOOL,2003,37.10%
27Q480,JOHN ADAMS HIGH SCHOOL,2003,45.50%
27Q480,JOHN ADAMS HIGH SCHOOL,2003,45.80%
27Q480,JOHN ADAMS HIGH SCHOOL,2004,32.40%
27Q480,JOHN ADAMS HIGH SCHOOL,2004,37.20%
27Q480,JOHN ADAMS HIGH SCHOOL,2004,39.60%
27Q480,JOHN ADAMS HIGH SCHOOL,2005,34.50%
27Q480,JOHN ADAMS HIGH SCHOOL,2005,36.20%
27Q480,JOHN ADAMS HIGH SCHOOL,2005,38.40%
27Q480,JOHN ADAMS HIGH SCHOOL,2005,40.00%
27Q480,JOHN ADAMS HIGH SCHOOL,2006,25.20%
27Q480,JOHN ADAMS HIGH SCHOOL,2006,28.30%
27Q480,JOHN ADAMS HIGH SCHOOL,2006,29.10%
27Q480,JOHN ADAMS HIGH SCHOOL,2006,29.70%
27Q480,JOHN ADAMS HIGH SCHOOL,2007,21.50%
27Q480,JOHN ADAMS HIGH SCHOOL,2007,24.90%
27Q650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHI",2006,6.40%
27Q650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHI",2006,8.00%
27Q650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHI",2006,8.50%
27Q650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHI",2006,8.40%
27Q650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHI",2007,4.20%
27Q650,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHI",2007,4.20%
28Q310,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,2006,s
28Q310,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,2006,s
28Q310,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,2007,s
28Q310,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,2007,s
28Q338,QUEENS SATELLITE HIGH SCHOOL,2005,s
28Q338,QUEENS SATELLITE HIGH SCHOOL,2006,72.70%
28Q338,QUEENS SATELLITE HIGH SCHOOL,2006,74.10%
28Q338,QUEENS SATELLITE HIGH SCHOOL,2007,33.30%
28Q338,QUEENS SATELLITE HIGH SCHOOL,2007,50.00%
28Q440,FOREST HILLS HIGH SCHOOL,2001,30.90%
28Q440,FOREST HILLS HIGH SCHOOL,2001,34.60%
28Q440,FOREST HILLS HIGH SCHOOL,2001,35.70%
28Q440,FOREST HILLS HIGH SCHOOL,2002,20.30%
28Q440,FOREST HILLS HIGH SCHOOL,2002,23.30%
28Q440,FOREST HILLS HIGH SCHOOL,2002,24.80%
28Q440,FOREST HILLS HIGH SCHOOL,2003,21.30%
28Q440,FOREST HILLS HIGH SCHOOL,2003,25.40%
28Q440,FOREST HILLS HIGH SCHOOL,2003,26.40%
28Q440,FOREST HILLS HIGH SCHOOL,2004,22.30%
28Q440,FOREST HILLS HIGH SCHOOL,2004,26.40%
28Q440,FOREST HILLS HIGH SCHOOL,2004,27.50%
28Q440,FOREST HILLS HIGH SCHOOL,2005,25.30%
28Q440,FOREST HILLS HIGH SCHOOL,2005,26.90%
28Q440,FOREST HILLS HIGH SCHOOL,2005,27.80%
28Q440,FOREST HILLS HIGH SCHOOL,2005,28.00%
28Q440,FOREST HILLS HIGH SCHOOL,2006,22.10%
28Q440,FOREST HILLS HIGH SCHOOL,2006,23.00%
28Q440,FOREST HILLS HIGH SCHOOL,2006,23.30%
28Q440,FOREST HILLS HIGH SCHOOL,2006,23.30%
28Q440,FOREST HILLS HIGH SCHOOL,2007,8.90%
28Q440,FOREST HILLS HIGH SCHOOL,2007,9.70%
28Q470,JAMAICA HIGH SCHOOL,2001,37.30%
28Q470,JAMAICA HIGH SCHOOL,2001,45.60%
28Q470,JAMAICA HIGH SCHOOL,2001,46.70%
28Q470,JAMAICA HIGH SCHOOL,2002,27.60%
28Q470,JAMAICA HIGH SCHOOL,2002,35.00%
28Q470,JAMAICA HIGH SCHOOL,2002,38.60%
28Q470,JAMAICA HIGH SCHOOL,2003,22.30%
28Q470,JAMAICA HIGH SCHOOL,2003,30.00%
28Q470,JAMAICA HIGH SCHOOL,2003,31.60%
28Q470,JAMAICA HIGH SCHOOL,2004,21.40%
28Q470,JAMAICA HIGH SCHOOL,2004,27.80%
28Q470,JAMAICA HIGH SCHOOL,2004,32.30%
28Q470,JAMAICA HIGH SCHOOL,2005,25.70%
28Q470,JAMAICA HIGH SCHOOL,2005,27.90%
28Q470,JAMAICA HIGH SCHOOL,2005,31.90%
28Q470,JAMAICA HIGH SCHOOL,2005,32.90%
28Q470,JAMAICA HIGH SCHOOL,2006,21.10%
28Q470,JAMAICA HIGH SCHOOL,2006,23.30%
28Q470,JAMAICA HIGH SCHOOL,2006,25.80%
28Q470,JAMAICA HIGH SCHOOL,2006,26.80%
28Q470,JAMAICA HIGH SCHOOL,2007,18.30%
28Q470,JAMAICA HIGH SCHOOL,2007,21.90%
28Q505,HILLCREST HIGH SCHOOL,2001,43.00%
28Q505,HILLCREST HIGH SCHOOL,2001,50.10%
28Q505,HILLCREST HIGH SCHOOL,2001,52.30%
28Q505,HILLCREST HIGH SCHOOL,2002,41.60%
28Q505,HILLCREST HIGH SCHOOL,2002,47.20%
28Q505,HILLCREST HIGH SCHOOL,2002,48.10%
28Q505,HILLCREST HIGH SCHOOL,2003,48.80%
28Q505,HILLCREST HIGH SCHOOL,2003,53.00%
28Q505,HILLCREST HIGH SCHOOL,2003,53.40%
28Q505,HILLCREST HIGH SCHOOL,2004,46.70%
28Q505,HILLCREST HIGH SCHOOL,2004,53.70%
28Q505,HILLCREST HIGH SCHOOL,2004,55.10%
28Q505,HILLCREST HIGH SCHOOL,2005,40.50%
28Q505,HILLCREST HIGH SCHOOL,2005,45.40%
28Q505,HILLCREST HIGH SCHOOL,2005,47.40%
28Q505,HILLCREST HIGH SCHOOL,2005,48.40%
28Q505,HILLCREST HIGH SCHOOL,2006,37.30%
28Q505,HILLCREST HIGH SCHOOL,2006,39.40%
28Q505,HILLCREST HIGH SCHOOL,2006,41.40%
28Q505,HILLCREST HIGH SCHOOL,2006,41.90%
28Q505,HILLCREST HIGH SCHOOL,2007,20.50%
28Q505,HILLCREST HIGH SCHOOL,2007,21.70%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2001,13.20%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2001,19.10%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2001,19.80%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2002,12.20%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2002,15.20%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2002,15.80%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2003,6.20%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2003,9.40%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2003,10.30%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2004,14.40%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2004,16.10%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2004,16.60%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,5.20%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,5.40%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,5.40%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,5.80%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,8.10%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,8.40%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,9.30%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,9.40%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2007,3.60%
